1.000000000000000000e+00,5.146572187517128860e-18,1.468279999287576036e-20
1.000000000000000000e+00,1.123855118865958190e-21,4.572357675148383588e-19
6.784844686080759857e-07,2.289083000850205851e-22,9.999992847442626953e-01
1.000000000000000000e+00,1.096460819526891245e-21,6.138948844499352881e-26
9.999903440475463867e-01,1.043621037473594048e-29,9.714488442114088684e-06
1.000000000000000000e+00,3.794885376546794353e-34,3.527468295250227486e-18
9.986974596977233887e-01,1.245452906005084515e-03,5.718171814805828035e-05
9.998883008956909180e-01,6.686589893974484444e-14,1.116717176046222448e-04
1.000000000000000000e+00,1.576629188863372024e-20,8.725972949574966806e-18
7.702575922012329102e-01,2.297378331422805786e-01,4.613336841430282220e-06
1.000000000000000000e+00,9.360855424134228997e-10,6.609502944954215309e-10
7.141895252971153241e-08,9.303626495390985117e-29,9.999998807907104492e-01
9.950926303863525391e-01,4.907319322228431702e-03,1.042890565572385242e-10
9.999642372131347656e-01,6.957196485579686396e-10,3.578351243049837649e-05
9.999017715454101562e-01,9.827505709836259484e-05,3.536738827150665010e-12
1.000000000000000000e+00,1.151363618161205249e-12,1.930502563363134527e-10
9.999972581863403320e-01,2.772296966213616543e-06,7.880654462333325228e-10
1.000000000000000000e+00,1.845035885420184840e-16,2.481130391404954248e-15
1.000000000000000000e+00,2.415757481208369306e-12,5.592249160626819662e-16
1.000000000000000000e+00,6.017105216860052508e-13,6.363457316638232442e-09
1.000000000000000000e+00,3.571868455399930076e-18,2.021828096431744981e-23
1.000000000000000000e+00,4.679087287090066229e-21,5.762116721030949340e-22
1.000000000000000000e+00,9.237344222867704957e-09,4.214872374730394000e-12
9.990705847740173340e-01,9.292905451729893684e-04,1.092761721110946382e-07
9.590693116188049316e-01,4.093060642480850220e-02,9.908811193781730253e-08
9.995433688163757324e-01,4.254840023349970579e-04,3.115400613751262426e-05
1.000000000000000000e+00,1.940608870896362135e-23,1.446145163083539861e-20
1.000000000000000000e+00,1.991568817750824091e-38,4.581988261032066134e-11
5.179999789106659591e-05,6.445526350064983978e-14,9.999481439590454102e-01
4.424043465405702591e-03,7.309580024594808378e-12,9.955760240554809570e-01
1.000000000000000000e+00,1.058558053593447662e-30,5.826314023296532844e-26
1.000000000000000000e+00,3.130941728102243360e-09,1.137031691023082658e-09
9.976519942283630371e-01,2.347930101677775383e-03,1.290627125172250089e-07
1.000000000000000000e+00,3.601961751087401353e-08,4.919390672597501180e-09
1.777852162376802880e-06,2.461348148680066877e-15,9.999982118606567383e-01
1.702801649683394203e-10,2.058795074944249174e-25,1.000000000000000000e+00
7.141442298889160156e-01,2.858543097972869873e-01,1.410309778293594718e-06
9.999973773956298828e-01,5.909256916257488168e-13,2.677068096090806648e-06
1.000000000000000000e+00,9.796995860155816988e-19,5.267353378249365473e-18
9.999998807907104492e-01,7.986122874115153536e-11,1.188444898048146570e-07
9.536557793617248535e-01,4.632406309247016907e-02,2.016003963944967836e-05
1.000000000000000000e+00,4.110845885918479325e-09,9.140512497303173527e-20
1.000000000000000000e+00,6.587068710748906087e-16,7.098002585870291954e-20
1.000000000000000000e+00,2.854671982180872994e-39,1.447398050905873597e-20
1.000000000000000000e+00,3.007263535415027889e-11,7.000375922732579776e-17
9.029776453971862793e-01,9.702241420745849609e-02,2.903578245894156140e-11
9.999704360961914062e-01,2.951523492811247706e-05,1.965336747511425841e-12
9.963845014572143555e-01,3.591565648093819618e-03,2.386656342423520982e-05
9.999998807907104492e-01,1.059212593190750340e-07,7.071933261215690436e-09
1.000000000000000000e+00,9.492229322439343919e-14,2.490147904161423530e-15
1.000000000000000000e+00,9.033123641449813945e-13,2.313359573347106846e-12
9.999754428863525391e-01,2.450783358654007316e-05,3.509014606661864377e-11
9.557726383209228516e-01,4.422554001212120056e-02,1.856531071098288521e-06
9.977040886878967285e-01,2.295903395861387253e-03,3.756672128929494647e-08
9.999998807907104492e-01,1.157999989231939253e-07,1.874055948877166415e-15
9.999849796295166016e-01,1.413710378983523697e-05,8.065820793490274809e-07
1.000000000000000000e+00,1.039772315622848588e-22,1.072867918739176234e-15
1.000000000000000000e+00,5.465641557813943289e-17,1.864969482344834713e-16
1.000000000000000000e+00,1.338714656659952168e-30,2.462018139760532867e-31
1.000000000000000000e+00,5.943744108005688531e-11,2.076559371360143006e-16
1.000000000000000000e+00,2.170488893054201701e-14,5.391809835840751756e-19
1.000000000000000000e+00,1.933946979679271590e-19,1.663741162446722583e-20
1.000000000000000000e+00,7.063276149112344294e-25,1.086040657497519893e-15
9.775424748659133911e-02,7.786863376324504316e-10,9.022457003593444824e-01
1.000000000000000000e+00,4.598658259746812860e-11,4.602005110432233557e-17
1.000000000000000000e+00,4.820557147899862116e-11,1.325778719417967630e-18
9.999997615814208984e-01,2.618179703584221601e-28,2.766924751540500438e-07
9.999841451644897461e-01,8.304488119392772205e-07,1.502935083408374339e-05
9.998028874397277832e-01,1.970908633666113019e-04,3.947667523819878288e-14
1.000000000000000000e+00,4.817250608251644244e-25,3.743001274677531064e-25
9.531612396240234375e-01,4.683873802423477173e-02,2.905273521758289235e-10
1.000000000000000000e+00,2.107210661454858754e-15,4.467783111040471668e-20
1.000000000000000000e+00,8.831733946590281776e-17,1.682182897729134829e-22
1.000000000000000000e+00,2.586207914490046278e-09,7.810939138523907168e-18
2.563260495662689209e-02,3.633248852565884590e-03,9.707341790199279785e-01
1.000000000000000000e+00,1.015869521836521017e-08,5.687066486140257560e-13
1.000000000000000000e+00,5.881176063692347644e-27,7.533110057077812136e-19
1.000000000000000000e+00,1.629992595433317482e-14,3.749527644876472704e-20
1.000000000000000000e+00,3.983118002093277710e-11,7.174462413050974874e-11
1.000000000000000000e+00,2.947556781984772556e-11,1.518404813775214857e-14
1.000000000000000000e+00,2.116747015713080636e-25,4.315614190073392429e-20
1.000000000000000000e+00,1.816192003368666087e-20,4.217154817137720189e-20
1.000000000000000000e+00,4.606773203080248539e-21,7.234916011832266280e-25
9.999995231628417969e-01,5.134670573170296848e-07,2.208299679504747669e-18
9.973906874656677246e-01,5.920038006479444448e-07,2.608746057376265526e-03
1.000000000000000000e+00,1.234116541598551109e-12,2.514058500767933635e-14
1.000000000000000000e+00,4.045585279632004665e-20,1.051429313219299480e-25
1.000000000000000000e+00,1.364428054292551040e-27,2.728108202194962475e-23
1.000000000000000000e+00,3.072696602287306044e-36,1.836858188168253898e-27
4.638054633687715977e-06,2.567628333465066574e-19,9.999953508377075195e-01
1.000000000000000000e+00,2.329772208486957652e-10,3.298464583435840603e-18
9.991831183433532715e-01,8.165207109414041042e-04,3.083642070578207495e-07
5.685176849365234375e-01,4.186230251335132380e-10,4.314822852611541748e-01
2.501181885600090027e-02,1.192019464905935688e-12,9.749881625175476074e-01
1.000000000000000000e+00,1.019194850179283920e-14,5.993253116010066606e-11
1.000000000000000000e+00,4.211930717396006330e-12,5.061062680056238605e-11
1.035426635098701809e-06,1.054774960407810214e-13,9.999989271163940430e-01
1.000000000000000000e+00,7.307332580114940078e-26,1.757715004117725939e-22
1.489186584949493408e-01,8.510710597038269043e-01,1.030257953971158713e-05
9.983545541763305664e-01,1.588239334523677826e-03,5.730235716328024864e-05
1.000000000000000000e+00,2.170024831372885030e-22,1.413013186817809928e-18
9.999998807907104492e-01,1.778466440782722202e-07,1.461164631129385771e-12
1.000000000000000000e+00,3.938349024679155264e-08,4.932329718265737739e-12
1.000000000000000000e+00,4.599252402537334916e-12,6.887947953377663972e-19
1.000000000000000000e+00,1.304027111986849619e-11,9.314630738542408611e-15
1.000000000000000000e+00,6.619022747442666299e-19,5.562590831374302370e-16
1.000000000000000000e+00,2.321274270487953828e-17,5.747024037217052239e-11
8.808975219726562500e-01,1.191024705767631531e-01,6.599533541721581964e-15
1.000000000000000000e+00,2.055176243809570520e-19,1.244343181022913018e-17
9.430346488952636719e-01,5.696538463234901428e-02,5.063809953493626781e-14
9.025421521258181201e-10,1.913773704938746822e-14,1.000000000000000000e+00
3.308764717075973749e-04,7.369127580043072139e-24,9.996690750122070312e-01
1.000000000000000000e+00,7.997916963244414666e-16,7.890980734122672438e-21
1.000000000000000000e+00,1.142376395302929781e-14,9.571988464675826921e-18
6.243652314879000187e-04,1.233616399136383546e-12,9.993756413459777832e-01
3.323506803099007811e-09,1.346521383596870447e-28,1.000000000000000000e+00
1.000000000000000000e+00,4.275566879707870527e-12,2.669068958904841082e-11
8.205261110560968518e-06,9.999917745590209961e-01,9.276445714009873278e-13
1.000000000000000000e+00,1.396540505304275797e-18,3.347545965467133915e-18
3.333837739205591788e-08,1.734631914428239135e-25,1.000000000000000000e+00
9.137190580368041992e-01,1.669574317341824358e-18,8.628099411725997925e-02
1.792563750768749742e-07,4.368021109585787406e-18,9.999997615814208984e-01
8.536424636840820312e-01,2.044936789347140405e-11,1.463575661182403564e-01
9.565529972314834595e-02,7.783391173330628243e-14,9.043446779251098633e-01
9.999845027923583984e-01,4.524327579247255926e-09,1.545426493976265192e-05
1.692125550789569388e-08,1.663328192763821002e-28,1.000000000000000000e+00
3.785309195518493652e-02,7.517273975716547285e-34,9.621469378471374512e-01
1.000000000000000000e+00,1.831993794685342142e-28,4.958434311470687195e-14
5.180384050618158653e-07,9.179825826339603236e-26,9.999995231628417969e-01
1.000000000000000000e+00,3.366177128705238886e-11,7.804297979347937786e-14
1.000000000000000000e+00,6.776102390682292000e-31,1.008693620847385453e-29
1.733557741800950680e-09,8.452291131113035675e-30,1.000000000000000000e+00
1.041708060256496537e-06,9.737299036917319385e-26,9.999989271163940430e-01
1.519513577222824097e-01,5.992187243465811235e-28,8.480486273765563965e-01
1.000000000000000000e+00,4.602011058054708269e-22,1.797488935473268157e-09
1.000000000000000000e+00,5.473805489406294957e-30,1.136820912434817641e-21
1.000000000000000000e+00,3.032555836046948214e-37,5.875383010633265075e-22
1.000000000000000000e+00,3.895867835435764725e-23,8.464817089242161730e-21
1.000000000000000000e+00,2.920545531500119703e-21,3.488579564114857590e-11
1.000000000000000000e+00,1.721258133657301378e-17,1.063115025352700416e-22
9.994962215423583984e-01,8.817635003773895142e-15,5.037358496338129044e-04
1.000000000000000000e+00,5.226799456851194397e-26,1.075853741069864634e-26
9.999160766601562500e-01,8.392958989134058356e-05,6.684957661485125407e-16
9.999883174896240234e-01,1.239686822536174415e-15,1.167036498372908682e-05
1.000000000000000000e+00,1.165557872440103893e-08,4.183939767381565497e-19
1.000000000000000000e+00,3.238888967768240168e-18,1.417902025242887172e-15
1.000000000000000000e+00,3.424373876538580268e-23,8.724830500693556376e-28
5.574874397296265827e-14,6.416378898913938655e-27,1.000000000000000000e+00
1.000000000000000000e+00,5.672398131779977045e-28,2.329001382138306414e-23
9.999979734420776367e-01,1.175407104980763506e-09,2.017073029492166825e-06
1.000000000000000000e+00,7.156282337078313192e-23,1.377298969318374589e-10
1.000000000000000000e+00,2.161551115875681717e-08,2.478542111133963388e-12
9.864907264709472656e-01,1.350930426269769669e-02,1.302263019642424524e-10
9.996794462203979492e-01,3.205796529073268175e-04,2.288994189504622856e-13
2.380987852811813354e-01,1.244739866734789757e-09,7.619012594223022461e-01
9.792449474334716797e-01,2.333665634068893269e-06,2.075267396867275238e-02
1.000000000000000000e+00,5.330901813152087389e-20,2.099924484042577262e-15
1.000000000000000000e+00,7.567131623440842515e-17,3.861493835484551952e-17
9.999625682830810547e-01,1.698412232319199307e-16,3.738372470252215862e-05
2.859622472897171974e-04,9.997139573097229004e-01,5.523096563431195705e-11
1.000000000000000000e+00,1.712833520850498559e-11,1.211543327006526713e-14
1.000000000000000000e+00,6.390031732916856555e-13,8.674087321869542161e-21
1.000000000000000000e+00,3.839493393359427742e-12,5.106483569328190697e-10
1.000000000000000000e+00,1.062362784548520622e-11,1.193389625601591953e-19
7.626667618751525879e-02,9.237323999404907227e-01,8.906044399736856576e-07
9.670243859291076660e-01,5.416728399154635554e-09,3.297561407089233398e-02
7.059281342662870884e-04,9.992940425872802734e-01,4.732952745001295369e-12
9.690510630607604980e-01,3.094893321394920349e-02,1.961049898857591955e-11
1.000000000000000000e+00,7.551000939751568433e-20,9.101138176426104565e-10
2.486714348196983337e-02,9.751328825950622559e-01,1.986126374475816192e-09
4.433264434337615967e-01,5.566726326942443848e-01,8.872717671692953445e-07
1.000000000000000000e+00,6.668337833846399984e-20,3.017894225439744838e-18
3.702060785144567490e-03,9.962978959083557129e-01,4.055889135656798317e-08
1.000000000000000000e+00,1.704841660863336481e-26,3.747109191716392129e-21
1.000000000000000000e+00,2.483260175267787417e-08,3.532144845705409431e-12
7.683439552783966064e-02,9.231655597686767578e-01,1.604668398158537457e-08
9.999904632568359375e-01,9.490438969805836678e-06,5.894515098248120921e-09
1.000000000000000000e+00,5.253194153818658424e-15,1.110487516659996137e-19
1.070149446604773402e-04,9.998929500579833984e-01,1.990064363299737238e-12
4.520779862028405239e-18,4.030377873019334976e-37,1.000000000000000000e+00
1.000000000000000000e+00,2.340596651368923761e-24,4.703383373689997565e-16
4.494239017367362976e-02,9.550576210021972656e-01,1.788403545264008465e-13
9.999674558639526367e-01,1.598113460142547293e-12,3.258919605286791921e-05
9.999974966049194336e-01,2.518958353903144598e-06,8.247062061039756031e-11
1.000000000000000000e+00,5.921821210073995381e-16,4.692751124968485969e-18
5.560704806638122263e-15,7.904004782111154067e-26,1.000000000000000000e+00
9.999994039535522461e-01,2.315275228481628034e-11,5.813673169541289099e-07
9.999915361404418945e-01,8.106153769060764347e-12,8.472256013192236423e-06
1.000000000000000000e+00,2.584156823820553893e-20,8.463834966221384093e-09
1.000000000000000000e+00,2.712448747643895300e-31,3.772089706425207564e-15
1.000000000000000000e+00,1.263847802081892891e-16,1.822894257758377533e-23
1.000000000000000000e+00,2.882645422439034510e-22,3.769625833165432614e-17
9.998137354850769043e-01,5.027207653948685392e-23,1.863469078671187162e-04
9.339494238744250332e-13,2.913454490941449015e-38,1.000000000000000000e+00
8.374296811552994768e-09,7.233082283305408275e-41,1.000000000000000000e+00
1.000000000000000000e+00,7.261924580119013314e-19,1.664599534600963437e-11
1.000000000000000000e+00,1.894613710362591519e-08,4.923154772740190310e-09
9.999995231628417969e-01,4.396253814320516540e-07,2.190544812208372605e-08
9.997283816337585449e-01,5.745091766584664583e-05,2.141200820915400982e-04
1.000000000000000000e+00,2.823980070591967974e-37,5.245523647291152055e-23
9.998937845230102539e-01,2.334962232453108300e-07,1.059721180354245007e-04
1.000000000000000000e+00,4.202169445743919596e-10,9.126225166203316697e-13
1.000000000000000000e+00,2.280073325788368048e-22,1.686070072893109534e-14
1.063610123911394589e-14,0.000000000000000000e+00,1.000000000000000000e+00
4.118944983929395676e-03,9.958810806274414062e-01,5.939500447027512564e-09
1.682434636052221322e-09,2.630906778287467162e-27,1.000000000000000000e+00
9.900516867637634277e-01,5.267277029478826828e-17,9.948261082172393799e-03
8.880087989382445812e-05,9.999111890792846680e-01,2.533375202326548781e-12
1.000000000000000000e+00,1.012468442418423820e-09,2.914453345326251110e-09
8.218465518439188600e-05,9.999178647994995117e-01,3.987550578361115372e-14
9.993759989738464355e-01,6.240383954718708992e-04,9.797300774480599550e-13
1.000000000000000000e+00,1.107132094335661066e-10,5.795733579611614741e-15
1.000000000000000000e+00,1.682192232732582227e-11,2.009384325596386134e-11
1.000000000000000000e+00,1.875283817120987351e-10,5.351711370067679940e-14
1.000000000000000000e+00,2.995948975015316762e-12,1.104044131033173233e-15
1.000000000000000000e+00,3.993242889133163942e-11,3.829952188727503426e-10
1.000000000000000000e+00,2.945702015644258154e-11,2.713993682297143745e-14
1.000000000000000000e+00,2.117302490999767814e-34,2.870085706964984718e-27
9.999998807907104492e-01,6.834317645143528352e-08,7.296019691183097677e-12
9.998276233673095703e-01,1.723543246043846011e-04,7.860940370862934401e-11
1.000000000000000000e+00,2.328194908184869766e-14,1.962950066164079188e-14
1.000000000000000000e+00,1.313414954199714094e-19,4.802834359060072222e-15
9.999998807907104492e-01,9.236871534312740550e-08,9.302700276769826360e-11
1.000000000000000000e+00,4.004399656309942657e-08,7.205636098645690213e-14
9.999994039535522461e-01,6.112458663665165659e-07,3.784586255495270279e-10
9.999998807907104492e-01,3.638276346862312494e-10,1.127865800754079828e-07
9.888902902603149414e-01,1.110973767936229706e-02,1.976581441923142002e-12
5.110679268836975098e-01,4.889320135116577148e-01,1.407124972097051341e-09
7.096356749534606934e-01,2.903643250465393066e-01,9.642949772015185772e-10
9.999997615814208984e-01,2.039922151197970379e-07,2.684347319079072314e-12
3.372168794157914817e-05,9.999662637710571289e-01,1.272788038159111679e-11
1.000000000000000000e+00,4.030283422798183369e-23,1.196725802529212396e-28
1.000000000000000000e+00,5.638877590728109419e-26,3.110340063176816190e-21
1.704912632703781128e-02,9.829497337341308594e-01,1.180868707706395071e-06
1.000000000000000000e+00,1.393839765828630561e-10,8.456718398469620368e-13
9.958568215370178223e-01,4.141441080719232559e-03,1.807933358577429317e-06
9.999995231628417969e-01,4.756004727823892608e-07,4.852290236279088731e-10
1.000000000000000000e+00,1.309808136536253186e-18,7.722053899095193685e-12
2.757737926906145276e-10,3.491527396589510384e-23,1.000000000000000000e+00
1.000000000000000000e+00,8.326954256969187104e-18,5.507224588951474032e-18
9.994165897369384766e-01,5.759614869020879269e-04,7.463381734851282090e-06
1.000000000000000000e+00,1.595514276253595654e-10,2.740444815518827681e-10
9.999998807907104492e-01,6.329553770001439261e-08,1.384016429836331524e-14
1.000000000000000000e+00,8.729154093048084197e-29,1.777971436744962830e-09
6.233499880181625485e-05,9.999376535415649414e-01,4.771498734318369017e-12
9.748527407646179199e-01,2.514266222715377808e-02,4.529818397713825107e-06
1.000000000000000000e+00,3.439081051187509175e-12,6.821573742075287550e-14
9.998828172683715820e-01,1.172186384792439640e-04,2.842568680438972706e-10
1.000000000000000000e+00,6.766432844117851624e-26,9.474259918262895042e-12
1.000000000000000000e+00,1.377149394072541770e-21,4.526812535932123183e-10
5.160940474979724968e-08,6.207727964301215147e-21,1.000000000000000000e+00
1.000000000000000000e+00,2.722968768298250691e-18,3.021964189303671944e-12
1.000000000000000000e+00,8.438374030315684317e-30,4.069423590910017231e-19
9.999992847442626953e-01,7.099675940480665304e-07,1.037704991380117292e-11
4.897051956504583359e-03,1.127184157324379000e-19,9.951028823852539062e-01
3.301162272691726685e-03,9.966879487037658691e-01,1.093537775886943564e-05
1.000000000000000000e+00,2.667322844529789599e-15,5.396571314921275436e-16
6.612381548620760441e-04,9.993386864662170410e-01,6.106048999754420947e-09
1.000000000000000000e+00,1.643750131667676140e-12,2.779342044697231578e-20
9.999995231628417969e-01,5.939613956229550240e-08,4.803359843208454549e-07
1.000000000000000000e+00,7.423837955273844312e-22,1.702076833799105229e-22
1.000000000000000000e+00,4.633314876309403647e-21,8.854339270719028925e-16
9.999934434890747070e-01,1.169303149179670362e-14,6.504018529085442424e-06
6.021032333374023438e-01,3.978965580463409424e-01,1.909701268232311122e-07
9.999662637710571289e-01,3.378951805643737316e-05,1.536724880679685157e-08
3.106775283813476562e-01,6.893203854560852051e-01,2.076093323921668343e-06
1.000000000000000000e+00,3.472393572678811324e-08,1.067331223403300555e-10
7.236463427543640137e-01,2.759995162487030029e-01,3.541861951816827059e-04
9.999979734420776367e-01,4.602791250363225117e-07,1.495808305662649218e-06
1.000000000000000000e+00,7.986642879494722975e-22,3.802234677281746134e-14
8.105337023735046387e-01,3.042687189171427303e-15,1.894663125276565552e-01
2.763642370700836182e-01,7.236354351043701172e-01,3.423825774007127620e-07
1.525256899185478687e-03,9.984747767448425293e-01,3.698799599938240590e-10
8.856590092182159424e-02,9.114341139793395996e-01,1.035637797741628674e-09
2.726445794105529785e-01,7.273554205894470215e-01,1.051839859655956388e-08
8.360562324523925781e-01,1.628707796335220337e-01,1.073038903996348381e-03
1.967039452210883610e-06,9.999979734420776367e-01,5.414498059977401745e-13
9.999957084655761719e-01,8.299960024826802396e-11,4.274041202734224498e-06
2.323106455150991678e-04,9.997677206993103027e-01,9.640520604037305930e-10
1.000000000000000000e+00,1.949014283297856309e-08,1.125777318589094023e-10
1.000000000000000000e+00,2.339622384717188197e-10,8.503555525745179478e-14
9.999998807907104492e-01,1.338000146233753185e-07,1.135085692105519684e-09
2.052856832742691040e-01,7.947142720222473145e-01,9.107832710242291796e-08
9.995415210723876953e-01,4.585187416523694992e-04,7.813903302178459853e-09
9.995962977409362793e-01,4.035220481455326080e-04,2.119662383393006166e-07
1.000000000000000000e+00,1.105425228179838720e-17,2.170003388492650440e-19
9.977614879608154297e-01,2.238506916910409927e-03,1.668130344967266865e-08
1.063144183717668056e-03,9.989245533943176270e-01,1.223036815645173192e-05
1.000000000000000000e+00,4.220592231263253780e-08,2.682178955391682773e-15
1.000000000000000000e+00,3.563101636655519044e-12,9.639293703511686573e-12
1.000000000000000000e+00,5.431838445701941964e-08,2.683037791939568706e-08
9.999997615814208984e-01,2.748588485701475292e-07,1.387263134228211570e-12
1.000000000000000000e+00,1.035036111180810681e-13,1.152382361627526941e-13
9.998002648353576660e-01,1.997459039557725191e-04,2.063567500605817742e-15
1.000000000000000000e+00,1.541172328645146195e-10,4.437772024856734276e-11
1.000000000000000000e+00,4.361855657480234738e-13,2.809153598756428116e-14
1.000000000000000000e+00,5.670524050316316789e-10,1.021854801296073756e-12
1.211479306221008301e-02,9.878851771354675293e-01,2.598835813216737733e-08
9.995924830436706543e-01,4.065378161612898111e-04,1.008186700346414000e-06
9.991267323493957520e-01,3.721625762409530580e-05,8.360719657503068447e-04
1.528464108705520630e-01,8.471465706825256348e-01,7.067425030982121825e-06
1.000000000000000000e+00,4.650312524379779378e-14,2.322649468182490587e-15
1.000000000000000000e+00,2.476757838586382589e-18,8.704773379993915343e-23
3.980413648154140088e-15,8.341309117141167399e-29,1.000000000000000000e+00
1.625913341740670148e-06,8.341093356557648658e-24,9.999983310699462891e-01
5.366284500096796251e-11,1.485436303455126949e-33,1.000000000000000000e+00
9.999943971633911133e-01,5.592828074441058561e-06,1.804759033191549733e-12
7.768952148268226665e-10,3.380116739753807539e-16,1.000000000000000000e+00
1.146482318290509284e-04,7.014794517037279551e-21,9.998853206634521484e-01
1.054639015007907688e-10,2.580287754152131881e-26,1.000000000000000000e+00
9.999991655349731445e-01,2.320664265198502108e-07,5.581720756708818953e-07
9.999998807907104492e-01,1.308174835817910164e-11,1.154907494083090569e-07
1.000000000000000000e+00,1.608078418425794320e-16,4.163471650775463218e-12
4.610113683156669140e-05,9.999538660049438477e-01,4.258898789188947376e-11
1.000000000000000000e+00,1.704244682818310705e-17,2.352237293834491538e-09
5.132147669792175293e-02,9.486784934997558594e-01,3.577274310107014799e-10
9.999978542327880859e-01,1.458322525238475720e-11,2.204789097959292121e-06
1.446441490887684367e-11,2.191282916734989663e-33,1.000000000000000000e+00
9.999991655349731445e-01,7.789880800959311791e-14,8.308899168696370907e-07
9.999997615814208984e-01,7.392901909274308253e-19,1.954149979610519949e-07
9.999997615814208984e-01,2.354438635165934102e-07,5.725326809868924727e-11
9.999998807907104492e-01,9.945106427267091931e-08,8.038893856143758399e-11
2.637324087118031457e-06,3.528567255988895684e-23,9.999973773956298828e-01
1.000000000000000000e+00,1.377286414257217206e-13,9.503818935443445609e-15
9.999597072601318359e-01,8.368574526684824377e-06,3.190386632923036814e-05
1.000000000000000000e+00,7.722897977927116425e-37,4.847122081505538063e-21
3.767452836036682129e-01,1.069668773561716080e-02,6.125580072402954102e-01
9.996916055679321289e-01,5.042589013015685850e-09,3.084198106080293655e-04
1.000000000000000000e+00,1.841088493291100462e-27,1.801270652565065703e-17
9.999856948852539062e-01,2.515618318475029268e-19,1.425175651093013585e-05
1.000000000000000000e+00,9.107261826461505311e-15,8.389775853212544376e-12
9.995043277740478516e-01,2.052735403879069054e-08,4.956953926011919975e-04
1.000000000000000000e+00,1.213706396367419000e-17,1.109314729647760797e-19
8.706463575363159180e-01,5.666558802047694243e-13,1.293535977602005005e-01
9.999989271163940430e-01,1.837894593459399317e-11,1.021110620058607310e-06
1.000000000000000000e+00,5.334638065763053910e-15,3.087863120754263946e-08
9.997684359550476074e-01,2.189456281485036016e-04,1.268546293431427330e-05
1.000000000000000000e+00,4.617062271690835504e-22,6.415473187415532408e-12
